id_usuario,id_cuenta,fecha_asociacion,tipo_relacion,activo
75,1467,2022-10-12,Autorizado,True
54,1468,2019-04-26,Beneficiario,False
994,1469,2023-06-11,Autorizado,True
184,1470,2022-09-09,Titular,True
496,1471,2021-10-01,Titular,True
830,1472,2020-06-19,Titular,True
624,1473,2020-04-14,Beneficiario,True
982,1474,2024-02-03,Autorizado,True
946,1475,2023-07-04,Autorizado,False
776,1476,2018-10-15,Autorizado,True
999,1477,2019-09-03,Autorizado,True
608,1478,2018-09-13,Autorizado,False
38,1479,2022-03-28,Titular,True
355,1480,2018-08-19,Beneficiario,True
463,1481,2018-07-26,Beneficiario,True
683,1482,2019-05-14,Beneficiario,False
292,1483,2018-08-12,Titular,True
320,1484,2023-02-26,Titular,True
729,1485,2024-06-18,Titular,True
404,1486,2019-05-01,Titular,True
938,1487,2024-06-09,Autorizado,False
547,1488,2023-04-07,Beneficiario,False
347,1489,2022-10-31,Autorizado,True
212,1490,2019-03-02,Autorizado,False
955,1491,2021-03-13,Beneficiario,True
516,1492,2018-05-13,Autorizado,False
738,1493,2022-05-06,Autorizado,True
733,1494,2024-02-29,Beneficiario,True
843,1495,2024-11-27,Beneficiario,True
933,1496,2019-09-02,Titular,False
283,1497,2023-09-26,Titular,True
247,1498,2023-10-03,Autorizado,True
466,1499,2024-01-26,Autorizado,True
695,1500,2023-04-06,Beneficiario,False
