id_cuenta,tipo,saldo,fecha_creacion,estado,moneda,limite_diario,id_usuario_principal
866,Corriente,462677.85,2018-11-02,False,EUR,47581.32,471
867,Corriente,105714.93,2016-07-11,True,MXN,49602.09,516
868,Corriente,459779.24,2021-11-07,True,EUR,1247.79,92
869,Empresarial,260133.31,2024-02-28,True,USD,34753.52,735
870,Empresarial,120261.2,2016-07-12,False,GTQ,20084.82,957
871,Nómina,462105.57,2023-11-30,True,GTQ,24592.05,61
872,Inversión,471491.28,2022-03-12,True,GTQ,6692.26,381
873,Ahorro,305248.16,2024-06-18,False,GTQ,49071.69,673
874,Ahorro,157560.19,2019-10-17,True,GTQ,37449.54,233
875,Empresarial,26714.73,2021-05-21,True,USD,3148.66,474
876,Ahorro,404850.03,2021-08-28,True,GTQ,1225.57,496
877,Inversión,453034.87,2024-04-22,True,COP,29126.12,320
878,Nómina,355717.12,2022-11-03,True,USD,40725.68,145
879,Nómina,260999.3,2019-08-20,True,MXN,17886.08,610
880,Inversión,139586.37,2020-04-18,True,MXN,41980.29,91
881,Nómina,396536.46,2020-10-09,True,MXN,10907.04,319
882,Nómina,41412.97,2023-08-23,True,GTQ,13633.03,47
883,Corriente,175962.32,2021-04-18,False,USD,34545.52,71
884,Empresarial,446211.69,2017-05-23,True,MXN,13545.65,783
885,Corriente,168763.81,2016-09-12,False,COP,3963.3,883
886,Inversión,489508.9,2019-11-19,True,MXN,22942.43,603
887,Nómina,109592.8,2023-01-18,True,EUR,46616.5,516
888,Corriente,273626.52,2016-12-25,True,USD,19748.63,817
889,Inversión,203005.51,2016-07-18,True,EUR,17365.63,457
890,Empresarial,463513.29,2022-11-26,True,MXN,18645.2,635
891,Inversión,176284.37,2019-01-31,False,USD,11093.51,188
892,Ahorro,297073.9,2021-01-24,True,EUR,6249.87,506
893,Inversión,365336.87,2022-06-21,True,USD,5886.76,86
894,Ahorro,231403.59,2020-09-09,False,GTQ,30450.32,704
895,Ahorro,71247.87,2024-01-13,True,MXN,34416.88,56
896,Corriente,84178.23,2015-04-08,False,COP,19176.5,240
897,Inversión,408804.56,2018-01-02,True,USD,49912.33,915
898,Ahorro,333464.01,2017-01-16,False,EUR,39461.75,922
899,Nómina,178736.46,2015-09-01,True,USD,43136.65,778
900,Ahorro,39562.06,2016-03-30,True,USD,43278.36,953
901,Corriente,453262.15,2018-11-22,True,MXN,32052.11,633
902,Inversión,16092.11,2018-03-03,True,MXN,5894.76,454
903,Corriente,422277.95,2020-03-14,True,EUR,35706.55,605
904,Inversión,321992.26,2017-08-02,True,GTQ,1476.41,403
905,Inversión,478700.57,2021-12-22,True,EUR,38870.21,13
906,Corriente,345045.68,2021-06-29,True,GTQ,14594.27,130
907,Ahorro,439155.61,2019-10-21,True,COP,30967.16,996
908,Inversión,32298.29,2021-02-01,True,COP,45583.01,979
909,Corriente,495243.78,2018-10-11,True,COP,18599.53,779
910,Corriente,454660.35,2022-09-10,True,USD,3239.53,398
911,Ahorro,16725.51,2019-07-28,False,COP,47087.94,14
912,Ahorro,198951.95,2019-10-22,True,GTQ,27790.03,735
913,Empresarial,238802.57,2015-06-30,True,MXN,25546.74,712
914,Corriente,358356.56,2017-06-11,True,COP,42565.62,315
915,Nómina,349474.75,2019-03-16,True,GTQ,1136.18,503
916,Empresarial,188550.78,2024-07-05,True,EUR,17076.49,224
917,Corriente,316478.26,2024-04-16,True,GTQ,25168.28,389
918,Inversión,127626.43,2019-05-22,True,EUR,6182.63,551
919,Inversión,91966.75,2015-09-08,True,COP,35420.37,154
920,Corriente,394659.48,2018-06-14,True,GTQ,4417.46,755
921,Ahorro,285701.71,2022-03-19,False,GTQ,18452.31,6
922,Nómina,277937.35,2019-08-23,True,USD,1683.28,908
923,Ahorro,44284.29,2019-05-28,False,USD,39934.34,632
924,Ahorro,140866.78,2022-08-10,True,MXN,17370.07,898
925,Nómina,278286.13,2021-02-02,False,EUR,43003.28,882
926,Corriente,43954.65,2021-08-27,False,EUR,9206.87,48
927,Corriente,476630.3,2017-09-11,False,USD,40069.64,906
928,Corriente,228840.81,2018-12-19,True,GTQ,13535.89,475
929,Ahorro,347482.03,2016-05-31,True,MXN,6612.19,821
930,Inversión,420942.68,2017-07-13,True,USD,10263.21,718
931,Corriente,49577.43,2023-12-02,True,GTQ,18276.01,933
932,Nómina,392859.61,2020-11-09,False,GTQ,34633.38,580
933,Ahorro,216924.05,2023-09-01,True,COP,22389.99,549
934,Inversión,166224.64,2021-03-05,True,COP,44155.5,583
935,Empresarial,345164.67,2020-04-10,True,GTQ,19704.27,530
936,Ahorro,354443.98,2023-06-01,True,USD,24458.76,784
937,Nómina,429054.24,2015-10-03,False,COP,47187.64,521
938,Nómina,239847.97,2016-12-07,True,EUR,48110.8,319
939,Ahorro,328712.53,2020-10-05,True,USD,36396.74,489
940,Corriente,709.45,2016-12-28,True,COP,15432.73,131
941,Corriente,67721.61,2016-09-28,True,EUR,5345.35,286
942,Empresarial,493702.75,2022-05-06,True,USD,46303.18,881
943,Nómina,373911.55,2015-09-28,False,EUR,29286.44,728
944,Corriente,350580.28,2022-07-20,True,GTQ,7251.45,650
945,Corriente,489339.9,2018-02-08,True,USD,42766.39,134
946,Empresarial,249063.71,2024-07-15,True,GTQ,12941.26,736
947,Corriente,20810.27,2023-09-17,True,COP,5583.32,344
948,Ahorro,203638.28,2019-06-10,True,GTQ,34426.91,845
949,Ahorro,172282.73,2023-11-23,True,MXN,23388.98,365
950,Empresarial,451556.37,2016-01-29,True,USD,38627.35,701
951,Ahorro,325915.46,2021-09-16,True,MXN,34449.18,833
952,Ahorro,234891.26,2019-03-29,True,USD,29519.97,979
953,Nómina,109163.07,2023-10-22,True,EUR,13149.13,989
954,Nómina,410606.86,2015-10-01,False,MXN,8947.92,582
955,Ahorro,400749.07,2017-04-11,True,MXN,24855.55,514
956,Ahorro,183509.56,2021-04-01,True,MXN,42230.3,930
957,Empresarial,230306.24,2023-06-12,True,MXN,12459.53,404
958,Corriente,42147.92,2020-09-28,False,EUR,18721.85,311
959,Nómina,143541.17,2023-07-23,True,EUR,33145.33,452
960,Empresarial,195818.97,2017-03-15,True,COP,38740.3,735
961,Corriente,283819.69,2018-11-09,True,EUR,32713.94,386
962,Corriente,226862.31,2016-06-14,True,MXN,7599.79,904
963,Ahorro,44320.98,2016-08-24,True,USD,39505.69,682
964,Corriente,459825.61,2023-04-15,True,COP,35075.89,273
965,Corriente,50795.79,2020-10-09,True,COP,37012.66,972
966,Nómina,475190.47,2021-12-05,True,COP,46584.95,152
967,Corriente,362205.01,2024-03-15,True,COP,28973.79,390
968,Inversión,110379.51,2021-04-11,True,USD,44480.72,738
969,Inversión,473622.63,2017-02-03,True,GTQ,18868.85,242
970,Corriente,122836.74,2017-04-08,True,USD,4799.87,724
971,Inversión,424184.91,2020-12-06,False,MXN,2371.48,737
972,Inversión,184960.49,2020-03-27,False,COP,34081.84,512
973,Inversión,398053.41,2019-07-03,True,EUR,47402.48,370
974,Corriente,218349.41,2021-04-30,False,EUR,20258.35,954
975,Nómina,388482.68,2019-04-15,True,MXN,11222.47,288
976,Corriente,39631.42,2018-11-06,True,EUR,2084.17,715
977,Ahorro,286385.99,2024-05-28,True,COP,5289.38,350
978,Corriente,380232.87,2021-09-06,True,EUR,39539.84,381
979,Nómina,190705.3,2018-05-22,False,USD,6529.24,945
980,Corriente,6871.76,2024-10-03,True,USD,12740.27,796
981,Nómina,493650.84,2017-12-24,True,MXN,7004.45,834
982,Inversión,26414.3,2022-06-27,True,COP,29592.54,254
983,Corriente,470485.22,2024-02-27,True,EUR,39060.83,908
984,Inversión,106824.14,2024-01-30,True,MXN,28761.99,226
985,Empresarial,113080.14,2022-08-20,True,GTQ,27173.74,703
986,Ahorro,247891.64,2020-12-14,True,USD,7962.35,124
987,Ahorro,184243.33,2021-02-26,False,GTQ,45891.36,571
988,Inversión,159235.99,2017-05-06,True,EUR,37217.09,181
989,Empresarial,444601.15,2020-09-01,False,EUR,14085.91,697
990,Empresarial,24399.85,2020-07-29,True,USD,43614.99,957
991,Ahorro,345781.34,2019-08-11,True,USD,11905.66,456
992,Empresarial,226537.88,2021-06-22,False,MXN,34416.46,417
993,Corriente,97570.1,2015-01-14,True,EUR,45640.31,662
994,Ahorro,462507.69,2022-01-21,True,USD,40869.9,955
995,Nómina,31534.61,2019-02-14,True,COP,33255.98,47
996,Ahorro,12756.09,2016-09-14,False,USD,36744.92,68
997,Inversión,93235.66,2020-03-11,True,GTQ,21845.71,619
998,Inversión,113431.91,2021-06-07,True,USD,38390.13,542
999,Ahorro,247239.13,2016-11-04,True,USD,6959.53,388
1000,Nómina,172997.02,2022-12-14,True,COP,39002.71,181
1001,Ahorro,300506.43,2017-02-02,False,USD,17854.5,737
1002,Inversión,483183.47,2018-12-13,True,USD,8269.57,155
1003,Empresarial,113497.03,2021-11-27,True,COP,30566.1,179
1004,Ahorro,143735.97,2024-07-25,False,USD,39311.08,231
1005,Corriente,113395.92,2019-10-15,True,COP,18150.4,36
1006,Empresarial,198608.3,2015-07-20,False,GTQ,26061.08,399
1007,Nómina,248967.32,2016-05-09,True,USD,19675.52,102
1008,Ahorro,245746.96,2016-09-30,False,GTQ,18356.82,866
1009,Nómina,111208.46,2021-04-05,True,GTQ,48219.22,505
1010,Empresarial,461529.14,2023-07-19,True,COP,43116.94,799
1011,Empresarial,239290.34,2018-08-21,False,EUR,7420.18,215
1012,Corriente,491077.93,2016-09-17,True,USD,46062.49,521
1013,Ahorro,317406.74,2023-06-17,True,EUR,49859.78,355
1014,Nómina,495195.73,2024-08-15,True,USD,9753.27,982
1015,Inversión,202573.18,2019-03-25,True,COP,49652.24,346
1016,Corriente,185858.15,2015-07-21,False,USD,41822.69,651
1017,Empresarial,432260.18,2017-09-29,True,GTQ,27047.06,279
1018,Empresarial,341868.74,2020-07-07,True,GTQ,41555.98,7
1019,Empresarial,334534.29,2017-07-27,True,GTQ,33006.86,332
1020,Corriente,6874.67,2022-05-27,True,USD,38963.65,179
1021,Empresarial,330583.12,2020-09-14,True,MXN,12232.69,849
1022,Empresarial,328459.8,2019-05-01,True,EUR,36794.38,810
1023,Empresarial,22611.96,2018-07-28,True,COP,4563.35,179
1024,Ahorro,184206.89,2019-10-20,True,GTQ,4797.17,785
1025,Inversión,165041.16,2018-01-17,True,COP,46733.92,94
1026,Nómina,360476.17,2021-08-23,True,COP,16730.99,561
1027,Empresarial,178940.58,2017-01-27,True,MXN,40367.98,831
1028,Corriente,9178.26,2016-11-22,False,USD,33666.51,73
1029,Nómina,433451.92,2020-07-25,True,USD,36719.24,92
1030,Corriente,153809.75,2017-04-06,True,MXN,45390.91,636
1031,Empresarial,231432.43,2021-05-09,False,MXN,2780.45,978
1032,Nómina,237335.78,2015-10-31,True,MXN,25036.93,496
1033,Corriente,40043.47,2021-10-01,True,USD,22454.61,399
1034,Ahorro,230245.09,2018-10-21,False,COP,21597.47,243
1035,Corriente,470358.24,2022-09-06,True,USD,6649.12,94
1036,Empresarial,164474.95,2017-02-10,True,COP,33933.56,805
1037,Nómina,318503.4,2017-01-14,True,GTQ,8091.85,163
1038,Ahorro,293088.14,2018-12-12,True,EUR,24828.21,388
1039,Inversión,496594.34,2021-04-25,False,EUR,24516.96,729
1040,Ahorro,695.19,2019-09-20,False,MXN,16002.35,558
1041,Empresarial,248256.26,2018-05-04,False,COP,23056.81,317
1042,Ahorro,209952.82,2017-04-04,False,EUR,21904.89,35
1043,Inversión,428964.68,2015-05-16,True,MXN,12968.93,323
1044,Corriente,235182.86,2015-06-04,False,EUR,28687.27,632
1045,Corriente,481446.74,2019-12-13,True,GTQ,44253.86,580
1046,Inversión,68762.86,2022-10-21,False,USD,16733.71,51
1047,Inversión,296822.87,2023-01-24,True,USD,19032.34,113
1048,Corriente,264555.2,2020-03-10,False,USD,21901.76,241
1049,Ahorro,426677.35,2021-11-20,True,COP,31417.48,574
1050,Nómina,381748.99,2021-11-10,False,EUR,46207.56,424
1051,Empresarial,124082.04,2018-09-15,True,EUR,37521.12,315
1052,Inversión,392803.74,2023-11-17,True,COP,6944.3,584
1053,Nómina,294585.22,2023-06-12,True,EUR,14513.61,462
1054,Inversión,113284.83,2024-11-17,True,MXN,13925.92,539
1055,Nómina,85751.54,2017-07-08,True,COP,17081.21,431
1056,Corriente,302758.83,2020-05-07,True,COP,33781.39,546
1057,Nómina,291360.19,2018-01-09,True,USD,8726.97,991
1058,Ahorro,498853.41,2023-07-11,False,USD,3998.99,178
1059,Ahorro,430224.59,2023-07-17,True,MXN,17014.35,921
1060,Nómina,173939.05,2018-03-21,False,EUR,17497.23,820
1061,Nómina,66042.65,2023-09-21,True,GTQ,12977.26,44
1062,Inversión,139141.02,2019-11-08,True,MXN,46516.12,152
1063,Nómina,111800.69,2015-08-12,True,USD,44964.7,896
1064,Inversión,53407.38,2023-09-25,True,USD,36958.1,473
1065,Inversión,429249.99,2024-09-10,True,COP,35641.96,402
1066,Corriente,165450.61,2018-10-13,False,GTQ,28213.48,441
1067,Ahorro,461356.67,2021-11-01,True,GTQ,13793.48,370
1068,Nómina,149242.48,2017-11-28,True,MXN,20006.43,87
1069,Ahorro,111488.86,2021-01-29,True,GTQ,44365.88,304
1070,Corriente,95327.8,2019-07-27,True,USD,2640.79,255
1071,Corriente,155082.68,2018-04-14,True,EUR,20922.3,672
1072,Ahorro,9456.41,2017-08-08,False,COP,21368.58,760
1073,Empresarial,390737.33,2021-01-21,True,GTQ,28056.28,924
1074,Inversión,355406.74,2016-07-30,True,MXN,37909.9,983
1075,Ahorro,76580.02,2024-01-10,True,MXN,22469.55,293
1076,Ahorro,232961.52,2017-02-10,True,EUR,11184.13,327
1077,Ahorro,77667.36,2021-01-06,True,GTQ,9005.11,835
1078,Nómina,304790.02,2018-02-22,False,MXN,17578.68,460
1079,Inversión,364943.37,2023-06-15,True,USD,10851.05,533
1080,Corriente,311841.88,2017-08-15,True,USD,1795.84,339
1081,Empresarial,286851.09,2016-03-17,True,USD,44012.92,236
1082,Ahorro,109807.85,2017-11-04,False,MXN,22607.69,752
1083,Ahorro,335196.73,2019-10-19,False,EUR,46707.92,11
1084,Empresarial,427965.8,2016-08-04,False,COP,30888.1,769
1085,Inversión,124636.82,2023-05-24,True,USD,14621.71,380
1086,Corriente,28119.42,2016-12-09,True,COP,28250.3,265
1087,Empresarial,85396.6,2015-04-29,True,EUR,36120.2,974
1088,Corriente,23428.69,2021-01-21,True,MXN,4336.97,996
1089,Nómina,404768.76,2023-12-10,True,GTQ,23256.73,167
1090,Corriente,330992.51,2016-06-26,True,GTQ,44172.92,60
1091,Empresarial,407180.67,2023-02-06,False,EUR,33367.14,560
1092,Empresarial,364850.69,2016-02-21,False,MXN,16734.63,267
1093,Empresarial,53024.84,2023-10-28,True,EUR,3452.28,369
1094,Nómina,113772.26,2024-10-13,False,USD,39642.37,481
1095,Corriente,169805.25,2024-10-12,True,USD,8622.04,614
1096,Ahorro,401351.96,2021-07-23,True,MXN,20315.94,547
1097,Inversión,356334.51,2020-09-08,True,USD,24787.92,643
1098,Corriente,225739.62,2023-08-18,True,USD,5886.75,87
1099,Ahorro,489665.28,2016-05-03,False,COP,3056.22,714
1100,Inversión,491261.85,2021-03-14,False,COP,3449.83,939
1101,Ahorro,227261.86,2015-07-22,False,EUR,34985.71,818
1102,Corriente,299172.29,2018-12-14,True,COP,48609.6,633
1103,Inversión,347253.02,2016-12-30,True,GTQ,25205.6,177
1104,Corriente,71138.28,2020-07-09,False,EUR,13238.89,571
1105,Empresarial,90975.77,2015-03-29,True,EUR,8333.02,116
1106,Empresarial,88156.17,2022-08-13,True,EUR,29964.03,662
1107,Empresarial,425013.69,2017-02-26,True,GTQ,34925.45,837
1108,Corriente,101258.1,2018-04-02,True,EUR,22698.11,927
1109,Ahorro,152436.16,2024-06-05,False,COP,30361.8,945
1110,Inversión,5970.61,2020-03-18,True,USD,1505.9,384
1111,Nómina,341589.97,2023-08-04,True,GTQ,30991.79,896
1112,Inversión,94814.3,2022-08-24,False,MXN,13611.55,719
1113,Corriente,198690.75,2022-02-12,True,USD,47433.8,613
1114,Inversión,207116.01,2018-01-02,True,MXN,46142.81,486
1115,Inversión,397415.72,2016-10-17,True,COP,8526.94,429
1116,Ahorro,442922.54,2018-12-01,True,USD,40666.54,138
1117,Ahorro,327094.5,2021-06-03,True,USD,30033.93,120
1118,Ahorro,161357.9,2024-09-11,False,USD,3060.03,606
1119,Inversión,157970.74,2022-06-16,False,USD,22358.69,475
1120,Corriente,322911.73,2016-12-06,True,USD,3094.52,387
1121,Ahorro,167678.73,2017-11-27,True,COP,17642.48,200
1122,Corriente,361953.3,2017-07-02,True,GTQ,14357.96,548
1123,Corriente,352215.8,2016-10-05,True,GTQ,9662.23,156
1124,Ahorro,474883.43,2016-12-09,True,EUR,37709.98,524
1125,Ahorro,355643.28,2021-01-13,True,MXN,27628.55,549
1126,Empresarial,495717.83,2018-05-05,True,GTQ,38415.22,113
1127,Nómina,163425.64,2021-03-28,True,MXN,16155.89,313
1128,Corriente,418602.12,2022-07-22,True,GTQ,39936.01,182
1129,Nómina,464041.52,2020-08-01,False,COP,24541.64,852
1130,Inversión,260438.41,2023-09-14,False,MXN,14806.68,892
1131,Empresarial,374492.27,2023-09-10,True,COP,22331.88,133
1132,Corriente,148167.53,2017-01-08,True,COP,7904.56,953
1133,Empresarial,404350.79,2017-01-03,True,USD,9968.06,313
1134,Ahorro,22831.52,2016-10-30,True,COP,11630.95,996
1135,Ahorro,140774.11,2020-06-12,True,GTQ,24081.91,630
1136,Empresarial,76796.78,2023-07-12,False,COP,30861.11,628
1137,Inversión,287726.12,2020-11-27,True,USD,26170.68,204
1138,Ahorro,367704.39,2015-03-23,True,USD,43883.99,433
1139,Empresarial,10566.29,2022-09-19,True,GTQ,4057.01,357
1140,Corriente,374023.07,2021-01-17,True,USD,27654.62,194
1141,Ahorro,2024.04,2022-01-31,True,EUR,40671.04,277
1142,Corriente,443159.33,2017-08-20,True,EUR,28104.39,166
1143,Empresarial,421241.4,2021-11-27,True,COP,38598.01,64
1144,Ahorro,225605.82,2020-12-27,False,USD,41309.11,775
1145,Empresarial,466787.84,2024-08-14,True,USD,42347.99,911
1146,Corriente,441018.86,2020-08-16,False,USD,11510.02,496
1147,Empresarial,450074.13,2015-12-08,True,GTQ,44280.37,987
1148,Nómina,456534.17,2023-05-31,False,USD,20484.82,108
1149,Corriente,217083.31,2018-06-02,True,GTQ,48684.23,195
1150,Corriente,331945.62,2023-11-15,True,USD,45103.38,735
1151,Nómina,76262.05,2022-07-19,True,EUR,44987.86,473
1152,Nómina,364188.62,2015-09-17,False,EUR,35704.11,783
1153,Ahorro,203089.7,2020-05-29,False,MXN,5653.62,45
1154,Empresarial,377783.27,2023-02-10,True,COP,9185.36,651
1155,Nómina,261371.07,2024-08-08,True,USD,38745.9,637
1156,Corriente,233597.73,2019-12-27,False,GTQ,23571.57,516
1157,Ahorro,176236.41,2021-08-27,False,COP,42808.21,659
1158,Corriente,270554.79,2018-05-09,True,MXN,9731.56,692
1159,Ahorro,495338.81,2024-03-20,True,MXN,19466.65,713
1160,Empresarial,266979.9,2023-07-26,True,COP,43624.0,589
1161,Ahorro,69269.07,2020-01-10,True,EUR,31220.39,608
1162,Nómina,445565.45,2016-10-27,True,EUR,11952.27,280
1163,Empresarial,314174.46,2015-02-06,False,EUR,44443.13,594
1164,Nómina,11335.16,2018-01-03,False,USD,38476.78,422
1165,Empresarial,295173.81,2018-06-01,True,MXN,29130.62,406
1166,Empresarial,10894.68,2015-01-16,False,EUR,34614.08,510
1167,Inversión,279619.07,2022-09-09,True,MXN,14514.18,977
1168,Nómina,96851.27,2021-10-27,True,GTQ,21136.72,249
1169,Inversión,419463.96,2020-10-26,True,USD,20534.73,596
1170,Nómina,404232.79,2016-03-13,False,EUR,39043.88,547
1171,Ahorro,132684.03,2018-07-18,True,COP,9166.6,656
1172,Nómina,403121.15,2024-10-27,True,EUR,48277.78,122
1173,Ahorro,82096.8,2016-07-25,False,GTQ,20438.67,297
1174,Nómina,300954.47,2015-09-08,True,COP,9777.93,548
1175,Inversión,179348.77,2016-03-03,True,GTQ,28257.82,553
1176,Nómina,277816.7,2024-10-23,True,EUR,24640.91,683
1177,Nómina,275577.51,2021-12-09,False,EUR,41836.97,762
1178,Ahorro,276710.77,2019-08-31,True,GTQ,8319.49,984
1179,Empresarial,394172.56,2015-02-22,True,GTQ,11429.85,696
1180,Inversión,360129.9,2023-07-10,False,GTQ,30016.52,891
1181,Nómina,178009.89,2017-04-12,True,EUR,19982.73,100
1182,Nómina,130603.51,2021-05-04,True,MXN,48958.65,681
1183,Inversión,216053.4,2021-05-21,True,COP,38297.33,936
1184,Ahorro,326848.48,2020-12-14,False,USD,21307.82,659
1185,Ahorro,15711.88,2022-01-28,True,MXN,19245.7,705
1186,Ahorro,23897.96,2018-01-16,True,EUR,47535.0,259
1187,Corriente,300766.35,2015-06-27,False,MXN,14438.68,352
1188,Empresarial,279357.18,2019-06-30,True,USD,15743.29,40
1189,Empresarial,70967.51,2023-09-23,True,GTQ,16856.76,353
1190,Nómina,298718.53,2024-10-12,False,USD,16455.89,436
1191,Corriente,92199.98,2024-08-03,True,GTQ,30840.43,340
1192,Corriente,107805.88,2022-02-14,True,MXN,39863.28,265
1193,Empresarial,153720.86,2019-05-12,True,COP,15140.11,805
1194,Inversión,186245.47,2017-07-01,False,EUR,9365.4,869
1195,Corriente,267235.34,2018-07-04,True,MXN,41691.4,993
1196,Corriente,143806.18,2023-03-04,True,USD,5979.74,719
1197,Nómina,28272.67,2023-04-24,True,MXN,7258.56,190
1198,Ahorro,465266.09,2015-10-06,False,USD,46233.65,656
1199,Corriente,316690.33,2020-03-12,False,USD,21854.34,278
1200,Nómina,321304.77,2023-03-16,True,COP,17978.75,329
1201,Inversión,277116.51,2016-12-01,True,COP,33761.08,175
1202,Inversión,70057.56,2024-08-20,True,GTQ,20897.93,515
1203,Inversión,244677.84,2021-11-23,True,MXN,4261.45,345
1204,Ahorro,264593.6,2022-02-21,True,EUR,16117.18,95
1205,Inversión,224173.6,2018-06-12,True,MXN,12285.73,375
1206,Corriente,178375.34,2016-08-01,True,MXN,43818.41,750
1207,Inversión,56156.28,2023-11-08,False,GTQ,18463.95,308
1208,Nómina,229785.22,2017-11-30,True,COP,10955.55,342
1209,Corriente,244216.36,2020-12-28,True,USD,10566.55,543
1210,Corriente,210700.52,2024-10-19,True,USD,12742.65,660
1211,Nómina,459230.24,2017-01-16,False,GTQ,26136.01,519
1212,Nómina,444823.26,2024-02-09,True,EUR,39925.79,492
1213,Nómina,237661.4,2015-02-09,True,COP,22304.95,324
1214,Ahorro,156799.12,2016-05-15,False,EUR,21021.09,852
1215,Corriente,463298.43,2023-03-05,True,MXN,40796.22,804
1216,Nómina,25096.27,2020-09-27,True,EUR,21817.93,490
1217,Corriente,146339.43,2024-09-30,False,MXN,5293.49,491
1218,Empresarial,371179.15,2016-10-27,False,COP,46674.98,318
1219,Corriente,105029.08,2019-06-11,True,COP,30625.46,264
1220,Empresarial,314589.58,2019-10-28,True,EUR,3580.26,602
1221,Nómina,292960.04,2015-04-29,True,GTQ,3362.99,610
1222,Nómina,170208.14,2017-07-22,True,COP,45390.12,853
1223,Inversión,81946.54,2022-11-24,True,COP,30128.1,680
1224,Nómina,145325.64,2018-03-23,True,EUR,20103.26,754
1225,Nómina,388261.85,2018-05-03,False,COP,19164.9,175
1226,Nómina,455428.25,2019-02-28,False,EUR,32120.36,585
1227,Inversión,377141.44,2016-06-01,True,COP,3515.76,147
1228,Ahorro,220609.58,2021-07-19,False,COP,30850.93,919
1229,Ahorro,410018.84,2018-05-10,True,COP,45457.89,463
1230,Ahorro,231114.84,2018-09-06,True,EUR,46346.59,831
1231,Ahorro,394974.79,2023-11-30,True,MXN,25320.65,895
1232,Corriente,261583.84,2019-05-22,True,GTQ,9929.04,223
1233,Ahorro,105039.03,2020-08-21,True,MXN,42597.14,117
1234,Ahorro,289103.31,2021-11-02,False,COP,4909.53,968
1235,Inversión,288261.23,2024-12-14,True,COP,33177.87,888
1236,Nómina,315174.5,2016-11-14,True,MXN,23932.51,49
1237,Inversión,157879.89,2021-04-13,False,MXN,29674.85,227
1238,Inversión,44806.19,2024-04-18,True,COP,27384.59,22
1239,Empresarial,480596.28,2015-02-18,True,USD,7200.29,405
1240,Ahorro,373089.79,2016-05-12,True,COP,12815.42,599
1241,Ahorro,5316.57,2024-08-13,True,COP,49253.18,315
1242,Corriente,323194.52,2018-07-14,True,GTQ,12924.12,437
1243,Ahorro,287026.49,2022-09-27,True,COP,40082.45,877
1244,Nómina,358617.71,2015-06-24,True,EUR,3988.83,139
1245,Inversión,106167.49,2020-03-03,True,MXN,4414.26,352
1246,Nómina,248145.06,2019-04-02,False,USD,45835.62,81
1247,Corriente,345134.54,2020-09-18,False,COP,13021.96,362
1248,Corriente,399259.73,2015-09-05,True,EUR,27683.08,999
1249,Empresarial,45264.75,2022-02-05,True,MXN,33617.3,89
1250,Inversión,430401.01,2024-03-14,False,USD,29654.38,582
1251,Corriente,178598.47,2023-11-10,True,GTQ,19611.71,253
1252,Empresarial,478263.75,2021-11-17,True,USD,42077.64,933
1253,Corriente,235821.24,2017-01-14,False,GTQ,42907.76,558
1254,Nómina,210969.92,2023-08-03,False,MXN,1229.61,937
1255,Corriente,147563.13,2020-11-04,True,MXN,40554.66,263
1256,Ahorro,408518.41,2022-08-29,False,GTQ,2713.13,108
1257,Nómina,499588.07,2020-03-06,True,USD,17403.34,894
1258,Inversión,204856.41,2017-12-23,True,EUR,48203.39,39
1259,Corriente,334672.48,2021-02-17,True,USD,25030.33,220
1260,Ahorro,132102.98,2020-06-16,False,USD,21688.81,957
1261,Nómina,436194.0,2017-12-14,True,EUR,23211.09,542
1262,Nómina,115035.38,2018-07-22,True,GTQ,29191.88,589
1263,Ahorro,209252.7,2019-07-06,True,COP,31708.11,709
1264,Ahorro,284876.93,2016-12-10,True,COP,25948.23,784
1265,Inversión,435597.27,2023-06-18,True,GTQ,42928.25,243
1266,Inversión,268865.02,2020-02-02,True,MXN,7041.01,273
1267,Corriente,10734.36,2019-10-07,True,GTQ,38120.39,860
1268,Inversión,387852.27,2023-08-03,True,USD,15948.28,214
1269,Nómina,251988.01,2020-11-11,True,COP,25177.47,562
1270,Empresarial,221649.41,2023-05-20,True,COP,11899.79,240
1271,Corriente,202411.02,2023-07-14,False,MXN,1682.3,258
1272,Ahorro,116350.83,2015-02-04,True,COP,45744.07,965
1273,Inversión,96581.39,2024-04-05,False,GTQ,10128.2,131
1274,Empresarial,66706.81,2017-12-19,True,GTQ,46267.66,70
1275,Corriente,431191.99,2017-08-10,True,COP,2707.66,669
1276,Inversión,225160.1,2016-07-02,True,EUR,38140.13,68
1277,Ahorro,28392.89,2022-09-27,False,COP,42104.42,279
1278,Ahorro,282556.57,2016-10-15,True,EUR,49893.7,246
1279,Nómina,321658.95,2015-09-01,False,COP,16168.75,978
1280,Corriente,72184.77,2018-02-08,False,GTQ,29781.7,754
1281,Nómina,237387.25,2023-05-08,False,EUR,43411.96,589
1282,Empresarial,102422.58,2016-12-27,True,GTQ,49600.93,863
1283,Inversión,396746.12,2017-01-29,True,GTQ,13985.72,912
1284,Corriente,86278.43,2016-02-13,True,COP,41593.42,53
1285,Ahorro,96290.21,2019-04-17,False,GTQ,34689.57,221
1286,Ahorro,237498.08,2016-09-03,False,MXN,35028.47,174
1287,Ahorro,467131.63,2016-09-12,True,GTQ,30133.28,799
1288,Corriente,195522.77,2024-01-01,False,USD,4433.84,370
1289,Corriente,204694.15,2021-02-05,True,GTQ,17609.24,488
1290,Nómina,156562.94,2015-09-03,True,MXN,12926.36,342
