id_usuario,id_dispositivo,fecha_uso,frecuencia,activo
933,548,2025-02-23,186,True
933,270,2022-02-09,160,True
933,237,2024-03-17,186,True
934,151,2023-07-05,200,True
934,338,2022-09-18,48,True
935,266,2022-10-06,100,True
935,239,2022-10-02,177,False
936,496,2023-01-03,48,True
936,105,2023-10-08,90,True
936,150,2023-10-18,13,True
937,593,2023-01-20,199,True
937,581,2024-06-25,65,True
938,88,2025-12-14,171,True
939,71,2024-05-14,2,False
939,409,2022-12-22,199,True
940,333,2022-08-06,58,True
940,596,2024-05-20,110,False
940,5,2023-11-30,119,True
941,589,2024-04-11,102,False
942,491,2022-05-15,175,True
942,525,2022-06-25,55,True
943,4,2024-07-17,40,True
943,588,2022-09-01,150,False
943,90,2025-01-05,68,True
944,374,2022-04-22,199,True
944,223,2024-06-05,149,False
945,521,2023-11-28,17,True
945,470,2024-05-11,167,True
945,364,2025-06-23,159,False
946,389,2024-04-24,150,True
947,63,2023-01-12,36,True
947,388,2023-07-17,79,False
948,588,2023-12-13,176,True
948,297,2023-04-26,116,False
948,5,2023-07-05,51,False
949,159,2023-08-31,156,True
949,429,2022-11-15,111,True
950,510,2024-08-16,121,True
951,280,2022-10-30,47,True
951,102,2023-01-16,175,True
951,135,2025-08-15,28,False
952,492,2023-01-28,132,True
952,591,2022-02-27,60,True
952,455,2023-02-22,27,True
953,104,2022-03-06,170,True
953,375,2025-01-11,61,False
954,335,2022-01-31,130,False
954,211,2023-04-27,44,True
954,104,2022-02-19,77,True
955,331,2022-06-29,56,True
956,437,2023-02-18,173,False
956,302,2023-04-07,17,False
956,451,2022-06-09,155,False
957,67,2024-02-19,59,True
957,357,2023-06-19,115,False
957,88,2025-12-07,92,True
958,249,2025-08-01,163,False
959,332,2023-09-12,28,True
960,558,2025-03-16,37,False
960,151,2022-03-08,102,False
961,584,2025-08-13,152,False
962,350,2025-02-02,177,True
962,178,2024-11-15,78,True
963,122,2025-10-12,143,True
963,587,2025-11-07,26,False
964,527,2022-06-24,110,False
964,181,2024-01-27,76,False
964,201,2022-08-07,78,True
965,429,2023-11-25,26,True
966,530,2024-06-07,29,True
967,478,2025-11-18,75,True
967,84,2024-06-01,26,True
968,327,2023-07-13,62,True
969,21,2024-09-18,193,False
969,243,2024-02-23,121,True
970,511,2025-12-06,67,True
971,428,2025-05-25,193,True
972,80,2022-12-23,28,True
973,310,2022-01-01,170,False
973,398,2025-06-27,198,True
973,144,2025-05-01,110,True
974,54,2023-07-13,23,False
975,174,2025-06-09,51,True
975,109,2025-08-13,97,True
976,464,2023-10-05,191,False
976,572,2024-02-28,177,True
976,504,2023-06-14,4,True
977,148,2025-07-31,94,True
977,253,2022-09-05,116,True
977,335,2022-01-03,67,True
978,445,2022-08-18,76,False
979,555,2023-07-11,13,True
980,478,2022-09-15,97,True
980,345,2023-07-31,89,True
980,429,2025-04-21,162,True
981,302,2022-07-02,67,True
981,365,2025-09-13,193,True
981,362,2024-03-14,51,True
982,58,2023-03-23,131,True
982,330,2022-11-25,130,False
982,191,2023-01-24,30,True
983,438,2024-09-22,132,True
984,208,2024-01-06,138,False
984,374,2025-06-18,149,True
985,475,2024-08-12,105,True
985,525,2024-01-12,132,True
985,590,2022-10-31,37,True
986,277,2023-04-10,125,False
986,417,2023-02-06,108,True
986,181,2024-10-26,128,True
987,473,2022-08-26,112,True
988,351,2025-05-07,194,True
989,200,2025-05-25,69,True
989,49,2024-05-20,171,False
990,345,2024-10-26,200,False
990,132,2025-05-27,68,False
990,423,2023-04-28,16,False
991,473,2025-12-12,39,False
991,342,2023-10-29,178,False
991,284,2022-09-06,115,False
992,307,2023-03-26,22,True
993,122,2023-06-24,41,True
993,365,2023-06-01,80,False
993,34,2025-04-02,103,True
994,151,2023-09-30,37,False
994,370,2024-10-09,67,True
995,24,2024-01-28,41,False
995,497,2025-07-27,177,True
996,206,2024-01-25,65,True
997,390,2023-04-20,13,True
997,453,2025-03-14,156,True
998,79,2025-09-28,166,True
998,597,2022-02-27,102,False
999,363,2022-07-21,160,True
999,24,2024-09-25,44,True
999,288,2024-04-15,27,True
1000,43,2023-07-11,31,False
1000,65,2024-10-19,13,False
1000,157,2025-02-28,39,True
