id_usuario,id_transaccion,autorizacion,metodo_autorizacion,timestamp
220,1520,False,Biometrico,2022-07-04
230,1521,True,Biometrico,2024-02-29
760,1522,True,OTP,2023-12-26
440,1523,True,PIN,2025-07-27
580,1524,False,Contraseña,2025-06-22
471,1525,True,Contraseña,2023-10-09
551,1526,True,Contraseña,2023-12-31
530,1527,True,PIN,2024-02-15
911,1528,False,Contraseña,2024-10-12
9,1529,True,Contraseña,2024-06-22
452,1530,True,Biometrico,2023-03-27
314,1531,True,Biometrico,2024-03-15
33,1532,False,PIN,2022-01-25
11,1533,True,OTP,2023-09-10
456,1534,True,OTP,2022-08-15
179,1535,True,PIN,2023-12-25
92,1536,True,OTP,2025-10-23
548,1537,True,PIN,2025-11-16
153,1538,False,OTP,2022-09-03
444,1539,True,Contraseña,2022-07-14
264,1540,True,Biometrico,2023-08-05
397,1541,False,OTP,2023-10-08
327,1542,False,Biometrico,2022-04-19
498,1543,True,Biometrico,2025-06-19
728,1544,False,OTP,2024-05-15
710,1545,True,Biometrico,2023-08-23
33,1546,True,Biometrico,2023-10-23
155,1547,False,Biometrico,2025-01-04
182,1548,True,Contraseña,2024-04-25
88,1549,True,OTP,2025-06-22
788,1550,True,Biometrico,2022-03-16
885,1551,True,Contraseña,2025-01-08
127,1552,True,PIN,2022-07-06
353,1553,True,Biometrico,2024-10-16
804,1554,True,Biometrico,2025-04-24
189,1555,True,Biometrico,2025-09-09
79,1556,True,PIN,2023-07-12
960,1557,True,Biometrico,2023-03-06
240,1558,True,PIN,2022-03-18
422,1559,True,PIN,2022-12-25
781,1560,False,OTP,2025-11-10
541,1561,True,PIN,2025-04-14
397,1562,True,Biometrico,2023-01-27
467,1563,True,OTP,2025-11-30
454,1564,True,PIN,2023-11-21
616,1565,False,PIN,2025-03-22
44,1566,False,PIN,2025-03-14
548,1567,True,PIN,2022-05-24
471,1568,False,Contraseña,2022-08-16
729,1569,True,Contraseña,2023-11-24
652,1570,True,OTP,2024-02-16
300,1571,True,Biometrico,2025-01-22
863,1572,True,Biometrico,2025-08-15
895,1573,True,Biometrico,2023-02-24
882,1574,True,Biometrico,2025-10-05
460,1575,True,OTP,2025-11-22
754,1576,True,OTP,2025-01-05
605,1577,True,Contraseña,2022-05-26
605,1578,True,PIN,2025-11-25
304,1579,False,Biometrico,2024-08-20
514,1580,False,OTP,2022-05-25
463,1581,False,Contraseña,2023-11-24
510,1582,True,PIN,2025-01-22
230,1583,True,Biometrico,2022-07-23
382,1584,True,Contraseña,2025-02-06
195,1585,True,OTP,2024-02-16
830,1586,True,Biometrico,2024-10-07
510,1587,True,Contraseña,2022-01-30
926,1588,True,Biometrico,2024-02-07
583,1589,True,PIN,2023-12-18
353,1590,True,OTP,2024-01-13
421,1591,True,Contraseña,2024-08-02
24,1592,True,Biometrico,2023-02-12
280,1593,False,Biometrico,2022-11-07
815,1594,True,OTP,2022-06-02
996,1595,False,OTP,2023-09-28
542,1596,True,PIN,2025-12-21
381,1597,False,Contraseña,2024-02-17
343,1598,False,Contraseña,2022-09-20
258,1599,False,Biometrico,2023-02-17
415,1600,False,Contraseña,2023-01-01
933,1601,True,PIN,2023-04-10
597,1602,False,PIN,2023-06-13
334,1603,True,Contraseña,2022-01-05
323,1604,True,PIN,2024-05-08
234,1605,False,Biometrico,2025-11-25
950,1606,True,Biometrico,2023-12-04
563,1607,False,PIN,2025-05-05
577,1608,False,PIN,2023-06-12
907,1609,True,PIN,2023-03-27
336,1610,False,OTP,2024-05-21
375,1611,True,Biometrico,2024-09-09
403,1612,True,Biometrico,2023-02-18
522,1613,False,OTP,2024-01-27
685,1614,True,OTP,2025-11-22
685,1615,True,Contraseña,2025-06-27
763,1616,True,Biometrico,2024-06-26
240,1617,True,Biometrico,2024-10-23
562,1618,True,Biometrico,2024-07-07
682,1619,False,PIN,2024-03-02
771,1620,True,OTP,2023-11-20
260,1621,True,PIN,2024-11-11
646,1622,False,OTP,2024-11-02
979,1623,True,Contraseña,2022-06-30
125,1624,True,OTP,2025-10-24
908,1625,True,Contraseña,2025-06-02
37,1626,True,PIN,2022-01-10
374,1627,True,OTP,2022-03-27
982,1628,False,Biometrico,2024-09-12
907,1629,True,PIN,2025-10-30
139,1630,False,PIN,2024-03-02
372,1631,True,Contraseña,2024-05-22
730,1632,True,Contraseña,2023-02-01
754,1633,True,OTP,2025-05-17
73,1634,False,Contraseña,2023-01-01
977,1635,False,Contraseña,2023-05-21
580,1636,True,Contraseña,2023-11-16
73,1637,True,Contraseña,2022-02-17
883,1638,True,Biometrico,2023-01-07
114,1639,True,PIN,2023-02-08
220,1640,False,PIN,2025-05-29
273,1641,False,OTP,2025-06-19
327,1642,True,PIN,2022-11-27
794,1643,True,OTP,2024-11-14
258,1644,False,OTP,2024-12-26
457,1645,False,Biometrico,2023-12-21
796,1646,True,PIN,2025-07-03
61,1647,True,Biometrico,2023-08-25
823,1648,True,OTP,2025-02-11
177,1649,False,Contraseña,2023-07-31
339,1650,True,Contraseña,2024-08-09
544,1651,True,Contraseña,2023-07-29
546,1652,False,Biometrico,2023-02-26
222,1653,True,PIN,2024-10-20
92,1654,False,OTP,2025-06-19
342,1655,False,OTP,2023-07-04
447,1656,False,PIN,2022-09-25
452,1657,True,PIN,2022-04-01
681,1658,True,PIN,2023-03-17
230,1659,False,OTP,2025-04-24
588,1660,True,Contraseña,2022-02-24
503,1661,True,OTP,2024-05-14
908,1662,True,OTP,2023-04-17
86,1663,False,Biometrico,2025-05-12
697,1664,True,PIN,2024-08-21
140,1665,False,Contraseña,2023-07-25
1000,1666,True,PIN,2024-01-08
176,1667,True,Biometrico,2023-01-29
13,1668,False,Biometrico,2025-08-22
120,1669,False,Contraseña,2024-10-29
548,1670,True,PIN,2025-04-07
539,1671,True,Contraseña,2025-05-08
892,1672,False,PIN,2024-11-23
796,1673,True,OTP,2025-05-26
55,1674,False,Contraseña,2023-08-27
319,1675,True,PIN,2024-11-30
483,1676,True,Contraseña,2024-10-11
211,1677,True,PIN,2025-05-22
126,1678,True,Biometrico,2025-07-01
512,1679,False,PIN,2022-08-15
95,1680,False,OTP,2024-03-28
16,1681,True,PIN,2025-10-23
390,1682,True,Contraseña,2022-11-26
346,1683,False,Biometrico,2022-09-02
139,1684,False,PIN,2023-09-28
277,1685,True,Biometrico,2023-06-08
904,1686,True,Biometrico,2025-02-13
386,1687,True,OTP,2022-06-30
71,1688,False,Contraseña,2022-08-14
789,1689,True,OTP,2023-12-24
155,1690,False,OTP,2025-10-30
740,1691,False,PIN,2025-11-09
508,1692,True,OTP,2024-06-24
599,1693,True,Biometrico,2023-06-26
23,1694,True,PIN,2025-06-07
632,1695,True,OTP,2025-01-16
938,1696,False,PIN,2022-08-26
441,1697,True,Biometrico,2025-07-26
837,1698,False,Contraseña,2023-09-19
551,1699,False,PIN,2024-06-27
521,1700,True,Contraseña,2023-04-15
55,1701,True,PIN,2022-09-12
40,1702,False,OTP,2024-08-19
843,1703,True,PIN,2024-07-28
264,1704,True,OTP,2023-01-30
397,1705,True,Biometrico,2025-09-05
987,1706,False,OTP,2024-01-13
32,1707,True,Contraseña,2024-11-09
722,1708,True,Biometrico,2022-10-09
346,1709,True,OTP,2024-01-24
653,1710,False,Biometrico,2023-05-08
816,1711,False,Contraseña,2025-06-22
850,1712,False,PIN,2022-06-19
934,1713,False,Contraseña,2025-07-22
234,1714,True,PIN,2024-02-06
311,1715,True,PIN,2022-03-06
761,1716,True,PIN,2024-11-03
306,1717,False,Contraseña,2022-12-22
640,1718,True,PIN,2025-05-04
748,1719,True,PIN,2024-01-04
607,1720,True,OTP,2025-05-14
735,1721,True,Contraseña,2024-09-15
729,1722,True,OTP,2024-01-18
392,1723,False,PIN,2023-12-29
332,1724,False,PIN,2023-10-06
659,1725,True,OTP,2022-11-20
588,1726,True,PIN,2023-08-26
273,1727,False,Contraseña,2022-12-31
483,1728,False,Biometrico,2023-01-16
998,1729,False,Contraseña,2024-07-06
685,1730,True,OTP,2025-08-28
760,1731,True,OTP,2024-07-22
616,1732,True,Contraseña,2023-03-18
953,1733,True,OTP,2022-04-15
588,1734,True,Biometrico,2024-06-21
957,1735,True,PIN,2023-12-31
457,1736,True,Contraseña,2023-01-22
544,1737,True,PIN,2025-08-22
983,1738,True,Contraseña,2024-04-27
606,1739,True,Biometrico,2023-12-14
124,1740,False,Contraseña,2025-07-25
774,1741,True,PIN,2025-02-15
994,1742,False,Contraseña,2023-02-25
330,1743,True,PIN,2024-10-03
724,1744,True,OTP,2025-08-09
166,1745,True,OTP,2024-04-27
393,1746,True,OTP,2024-11-23
566,1747,True,Biometrico,2022-09-19
194,1748,True,Contraseña,2022-08-27
615,1749,False,Contraseña,2023-11-15
796,1750,False,PIN,2022-02-10
589,1751,True,OTP,2022-05-17
296,1752,False,Contraseña,2023-11-11
853,1753,False,PIN,2023-01-09
70,1754,True,Contraseña,2024-03-10
321,1755,False,Biometrico,2024-07-02
226,1756,True,Contraseña,2023-07-13
896,1757,True,Biometrico,2022-01-22
534,1758,True,PIN,2022-07-04
380,1759,True,PIN,2025-02-22
894,1760,False,OTP,2024-12-17
370,1761,True,Biometrico,2023-04-28
681,1762,True,Biometrico,2024-09-03
577,1763,True,PIN,2025-10-07
933,1764,False,Contraseña,2023-06-13
61,1765,True,Biometrico,2022-02-11
386,1766,False,Contraseña,2022-04-12
787,1767,True,PIN,2025-09-15
282,1768,True,Biometrico,2025-11-18
406,1769,True,Biometrico,2025-08-03
990,1770,True,PIN,2023-04-14
857,1771,True,Contraseña,2022-08-06
779,1772,True,PIN,2023-11-04
392,1773,False,PIN,2023-01-09
235,1774,True,Biometrico,2022-10-09
138,1775,True,OTP,2022-04-21
828,1776,True,PIN,2025-02-05
129,1777,True,Biometrico,2023-04-15
930,1778,True,OTP,2025-05-02
385,1779,True,OTP,2022-08-16
224,1780,True,Contraseña,2025-07-29
108,1781,False,PIN,2025-07-25
852,1782,False,Biometrico,2023-12-23
832,1783,True,OTP,2023-02-25
320,1784,True,PIN,2022-04-23
709,1785,False,Contraseña,2022-03-01
907,1786,False,Contraseña,2022-06-03
920,1787,False,OTP,2024-09-26
511,1788,True,Contraseña,2024-08-15
302,1789,True,Biometrico,2024-02-26
113,1790,True,Contraseña,2022-04-19
339,1791,True,Biometrico,2025-12-28
49,1792,True,PIN,2022-02-27
885,1793,True,Biometrico,2022-06-30
176,1794,False,OTP,2022-12-31
177,1795,False,PIN,2022-02-15
472,1796,False,Biometrico,2025-09-12
701,1797,True,PIN,2022-03-25
710,1798,True,Biometrico,2023-07-14
392,1799,True,OTP,2023-10-20
546,1800,True,Biometrico,2024-07-19
479,1801,True,OTP,2023-08-19
952,1802,True,Biometrico,2023-12-20
454,1803,False,PIN,2022-11-17
56,1804,True,PIN,2025-08-26
482,1805,False,Biometrico,2022-05-17
82,1806,True,PIN,2022-06-11
731,1807,True,Biometrico,2022-10-11
939,1808,True,OTP,2024-02-27
392,1809,True,OTP,2023-11-03
771,1810,False,OTP,2024-08-24
156,1811,True,OTP,2025-08-24
177,1812,False,Contraseña,2024-10-22
181,1813,False,PIN,2024-04-15
589,1814,True,Contraseña,2025-06-04
353,1815,True,PIN,2024-04-10
346,1816,False,PIN,2024-06-18
757,1817,True,OTP,2022-06-15
201,1818,False,PIN,2024-10-03
473,1819,False,Contraseña,2023-11-08
87,1820,False,Biometrico,2023-01-05
23,1821,False,OTP,2025-05-02
350,1822,False,PIN,2023-06-10
16,1823,False,PIN,2025-06-17
879,1824,True,Biometrico,2024-08-06
490,1825,False,PIN,2023-11-05
124,1826,True,PIN,2023-05-28
957,1827,False,Biometrico,2022-12-12
171,1828,True,Biometrico,2024-09-10
726,1829,True,Biometrico,2023-09-27
181,1830,False,Contraseña,2023-11-07
930,1831,False,Biometrico,2025-08-31
725,1832,False,OTP,2025-02-13
823,1833,True,Biometrico,2022-06-03
538,1834,True,OTP,2024-06-29
519,1835,True,Biometrico,2022-03-06
564,1836,False,Biometrico,2025-01-24
304,1837,False,Biometrico,2025-11-24
256,1838,False,OTP,2024-08-26
89,1839,False,Biometrico,2022-08-19
349,1840,True,Biometrico,2023-08-07
721,1841,True,Biometrico,2024-11-07
133,1842,False,PIN,2023-07-22
358,1843,False,PIN,2023-06-07
729,1844,True,OTP,2025-10-11
260,1845,True,PIN,2024-04-11
433,1846,True,OTP,2022-07-03
143,1847,False,Biometrico,2025-02-26
636,1848,False,PIN,2022-06-05
7,1849,True,Biometrico,2025-03-09
208,1850,True,PIN,2025-11-06
57,1851,False,OTP,2024-04-03
568,1852,True,OTP,2022-05-26
551,1853,True,PIN,2024-01-01
111,1854,True,PIN,2024-06-07
779,1855,True,Biometrico,2022-01-01
790,1856,True,Contraseña,2025-08-08
921,1857,True,PIN,2022-08-07
922,1858,True,OTP,2024-07-26
259,1859,True,OTP,2022-11-24
979,1860,True,PIN,2023-10-30
269,1861,True,OTP,2022-06-10
153,1862,True,OTP,2023-12-29
133,1863,True,Biometrico,2022-04-02
680,1864,False,Contraseña,2023-02-16
247,1865,True,Contraseña,2024-05-02
25,1866,False,Biometrico,2025-04-25
368,1867,False,Biometrico,2023-05-01
692,1868,True,Contraseña,2024-07-13
451,1869,True,Biometrico,2022-07-19
388,1870,True,OTP,2023-10-16
824,1871,False,OTP,2024-07-20
743,1872,False,PIN,2025-04-03
737,1873,True,OTP,2023-11-08
92,1874,False,PIN,2022-08-23
172,1875,False,PIN,2025-09-28
154,1876,True,PIN,2025-03-22
896,1877,True,Biometrico,2025-09-22
599,1878,True,Contraseña,2023-06-27
937,1879,True,Contraseña,2022-10-03
51,1880,True,Contraseña,2025-06-29
106,1881,False,Biometrico,2022-08-02
47,1882,False,OTP,2022-07-17
920,1883,False,Biometrico,2024-06-18
770,1884,True,Biometrico,2023-10-26
9,1885,False,PIN,2023-10-14
451,1886,False,Contraseña,2022-04-03
626,1887,True,OTP,2024-01-25
471,1888,True,Contraseña,2024-08-17
256,1889,True,Contraseña,2024-09-06
121,1890,False,OTP,2022-09-26
815,1891,True,PIN,2025-04-18
607,1892,True,Contraseña,2022-03-03
208,1893,True,Biometrico,2022-12-27
439,1894,False,Contraseña,2023-03-16
863,1895,True,OTP,2023-03-05
577,1896,False,Biometrico,2024-01-09
591,1897,True,Biometrico,2022-11-16
15,1898,True,Contraseña,2024-06-11
454,1899,True,Contraseña,2025-10-08
729,1900,True,OTP,2024-09-05
194,1901,True,PIN,2022-12-13
596,1902,False,Biometrico,2025-08-31
158,1903,True,OTP,2024-03-24
385,1904,False,PIN,2025-11-06
52,1905,True,PIN,2024-03-18
140,1906,True,Contraseña,2024-11-02
71,1907,False,PIN,2024-11-03
387,1908,False,OTP,2022-10-26
455,1909,True,Biometrico,2025-10-06
589,1910,False,OTP,2023-01-22
42,1911,False,Biometrico,2023-07-24
404,1912,True,OTP,2022-07-14
692,1913,True,PIN,2023-03-07
567,1914,True,PIN,2024-05-02
260,1915,True,PIN,2022-01-29
321,1916,True,PIN,2024-04-29
677,1917,True,PIN,2022-02-20
404,1918,True,PIN,2022-07-17
815,1919,True,OTP,2022-07-07
426,1920,True,Contraseña,2023-08-13
401,1921,True,Contraseña,2022-04-23
306,1922,True,Biometrico,2023-03-29
9,1923,True,Contraseña,2025-04-15
934,1924,True,PIN,2024-06-21
858,1925,True,OTP,2022-08-28
619,1926,True,Biometrico,2024-05-21
775,1927,False,Contraseña,2022-02-13
895,1928,True,Biometrico,2025-11-21
343,1929,False,PIN,2024-05-07
549,1930,False,Biometrico,2022-09-27
605,1931,False,Biometrico,2025-07-08
294,1932,True,Biometrico,2024-10-22
895,1933,False,Biometrico,2024-06-17
729,1934,True,PIN,2022-11-04
189,1935,True,Contraseña,2023-11-06
597,1936,True,Biometrico,2025-02-23
971,1937,False,Contraseña,2024-08-04
660,1938,True,OTP,2024-02-16
397,1939,False,Contraseña,2024-03-12
181,1940,True,OTP,2023-07-26
304,1941,False,PIN,2024-12-05
34,1942,False,Contraseña,2022-05-08
572,1943,True,PIN,2022-03-15
996,1944,True,PIN,2025-02-11
121,1945,True,PIN,2025-03-24
534,1946,True,PIN,2025-11-13
661,1947,True,PIN,2022-05-19
403,1948,True,Contraseña,2025-04-12
256,1949,True,Biometrico,2022-10-20
122,1950,True,Biometrico,2025-05-19
108,1951,True,OTP,2024-04-11
29,1952,True,Contraseña,2022-09-09
118,1953,False,Contraseña,2024-08-21
379,1954,True,Contraseña,2024-10-31
750,1955,True,Contraseña,2022-10-15
655,1956,True,Biometrico,2024-06-14
34,1957,True,PIN,2023-06-16
896,1958,True,Biometrico,2023-05-20
314,1959,True,OTP,2025-09-25
718,1960,True,Biometrico,2025-12-06
845,1961,False,Contraseña,2023-03-04
633,1962,True,Biometrico,2023-04-13
512,1963,True,Biometrico,2023-09-14
783,1964,False,OTP,2024-02-26
805,1965,True,PIN,2025-08-07
108,1966,True,Biometrico,2025-09-30
23,1967,True,OTP,2025-08-10
506,1968,False,OTP,2022-01-16
280,1969,True,Biometrico,2025-01-08
794,1970,True,Contraseña,2022-12-05
983,1971,True,Biometrico,2023-07-29
339,1972,True,Contraseña,2022-07-09
230,1973,True,Biometrico,2022-03-13
155,1974,True,Biometrico,2025-03-18
567,1975,True,Biometrico,2024-02-09
70,1976,True,OTP,2022-11-01
122,1977,False,Contraseña,2023-10-27
986,1978,True,Contraseña,2024-02-28
907,1979,True,PIN,2024-01-01
193,1980,True,Biometrico,2025-02-07
352,1981,True,Contraseña,2025-02-19
732,1982,True,Biometrico,2023-04-11
989,1983,True,PIN,2025-12-31
392,1984,True,Contraseña,2025-08-16
229,1985,True,OTP,2023-11-27
129,1986,True,PIN,2022-12-07
87,1987,False,Contraseña,2022-07-19
704,1988,False,Biometrico,2022-09-25
403,1989,True,Biometrico,2023-11-03
313,1990,False,OTP,2022-05-17
103,1991,True,Biometrico,2025-08-29
588,1992,False,OTP,2023-03-11
88,1993,False,Contraseña,2023-02-28
167,1994,True,Biometrico,2025-10-30
475,1995,True,Biometrico,2023-04-27
44,1996,False,OTP,2024-11-01
833,1997,False,Contraseña,2025-05-18
370,1998,False,PIN,2024-08-02
1000,1999,True,Contraseña,2024-08-03
636,2000,True,Contraseña,2025-11-14
